label,sport_and_travel,buy_and_sell,health_and_family,jobs,love,social_learning,suport,new,comic_and_film,music,gaming,school_and_class,club
__label__55+,2,1,0,0,1,1,0,1,0,1,0,0,0
__label__45-54,0,0,3,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,8,7,6,3,6,17,0,1,2,0,2,4,16
__label__25-34,0,5,3,2,1,1,0,2,0,2,0,0,4
__label__35-44,0,1,1,0,0,0,0,0,0,0,0,3,0
__label__45-54,0,1,3,0,0,0,0,0,0,1,0,0,1
__label__18-24,1,0,0,1,4,0,0,0,0,0,0,0,3
__label__35-44,0,9,0,0,1,0,0,1,0,0,0,1,0
__label__18-24,3,5,1,2,3,6,0,1,1,0,1,3,12
__label__35-44,0,0,0,1,0,0,0,0,0,0,0,0,0
__label__45-54,0,11,3,0,1,2,0,0,0,1,0,0,5
__label__18-24,9,11,2,2,1,16,0,4,1,0,7,6,25
__label__35-44,1,18,5,1,3,0,0,0,0,0,0,0,4
__label__25-34,0,0,2,0,0,0,0,0,0,0,0,2,0
__label__18-24,0,15,3,9,2,17,2,0,0,1,2,3,27
__label__25-34,0,6,0,0,1,0,0,0,0,0,0,0,0
__label__18-24,0,2,0,1,0,0,0,0,0,0,0,0,1
__label__25-34,0,9,6,1,1,5,0,1,0,0,0,1,7
__label__45-54,0,1,0,0,0,0,0,1,0,0,0,0,1
__label__25-34,0,0,0,0,1,0,0,0,0,0,0,0,0
__label__45-54,0,0,1,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__35-44,0,4,2,0,1,1,0,0,0,0,0,11,3
__label__45-54,0,12,5,4,2,2,0,4,1,3,0,2,12
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,1,1
__label__18-24,0,0,0,0,0,0,0,0,0,0,0,1,0
__label__55+,1,2,1,0,0,0,0,1,0,0,0,0,1
__label__18-24,2,71,17,37,7,11,1,1,3,1,1,3,19
__label__25-34,1,1,1,5,0,2,0,0,0,1,0,0,9
__label__35-44,1,0,0,0,0,0,0,0,0,0,0,3,0
__label__25-34,0,1,0,0,0,1,0,0,0,0,0,2,3
__label__18-24,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,1,1,0,0,0,0,0,0,0,0,0,1
__label__55+,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__18-24,0,1,0,0,0,0,0,0,0,0,1,0,0
__label__35-44,1,24,4,0,1,2,3,2,2,1,0,1,20
__label__18-24,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,11,13,0,35,0,3,0,1,1,0,1,0,6
__label__18-24,1,18,5,0,1,5,1,2,0,1,0,9,8
__label__18-24,0,1,1,2,0,0,0,0,0,0,1,0,3
__label__55+,0,0,2,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,1,0,0,1,0,0,0,0,0,0,0,0
__label__18-24,2,15,6,1,7,2,0,1,1,0,0,11,2
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__45-54,0,7,3,0,2,0,0,1,0,0,0,0,2
__label__18-24,0,1,0,0,0,0,0,0,0,0,0,2,0
__label__25-34,0,0,0,0,0,0,0,0,0,0,1,0,1
__label__35-44,1,1,3,0,0,0,0,0,0,0,0,0,2
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,1,0
__label__18-24,1,6,1,1,9,1,1,0,0,0,0,3,7
__label__18-24,0,4,2,5,1,8,0,0,0,0,0,3,7
__label__18-24,0,7,1,0,2,0,0,0,0,2,1,0,1
__label__35-44,1,37,22,1,1,1,0,0,0,0,0,0,3
__label__25-34,0,5,1,0,1,1,0,1,2,1,1,4,3
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,6,0,0,0,8,0,1,0,0,0,1,3
__label__18-24,0,2,0,0,1,0,0,0,0,0,0,1,1
__label__35-44,0,7,4,1,9,0,0,1,0,0,0,0,6
__label__35-44,0,2,1,1,0,1,0,0,0,0,0,1,3
__label__45-54,0,2,1,0,0,0,0,0,0,0,0,0,0
__label__55+,0,0,0,0,0,0,0,1,0,0,0,0,0
__label__55+,0,0,2,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,1,0,1,0,0,0,0,0,0,0,0,0
__label__25-34,0,1,1,0,0,0,0,0,0,0,0,1,0
__label__25-34,0,0,2,0,1,0,0,1,0,0,1,1,3
__label__45-54,0,2,0,0,0,0,0,0,0,0,0,0,3
__label__45-54,0,2,0,0,0,0,0,0,0,1,0,0,0
__label__45-54,0,1,1,0,0,0,0,0,0,0,0,0,6
__label__35-44,0,0,1,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,6,2,0,0,1,0,1,0,0,0,1,0
__label__18-24,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__18-24,0,18,2,1,4,1,1,0,0,0,0,1,6
__label__18-24,0,5,1,4,0,0,0,1,0,0,0,1,3
__label__25-34,0,4,0,2,3,0,0,0,0,0,0,1,3
__label__45-54,0,0,0,0,1,0,0,0,0,0,0,0,0
__label__18-24,1,9,3,3,3,2,0,0,0,0,3,3,12
__label__35-44,2,9,3,3,5,1,0,1,0,6,2,1,5
__label__35-44,0,0,0,0,1,0,0,0,0,0,0,1,0
__label__18-24,0,1,0,0,1,1,0,0,0,0,0,0,0
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,0,3
__label__18-24,0,2,1,0,2,2,0,0,0,0,2,1,4
__label__45-54,0,0,0,1,0,0,0,0,0,1,0,1,0
__label__45-54,0,0,1,1,0,0,0,0,0,0,0,0,1
__label__55+,1,1,1,0,0,1,0,0,0,0,0,2,2
__label__25-34,0,0,0,0,0,0,1,0,0,0,0,0,1
__label__25-34,0,27,3,7,2,2,0,1,0,2,0,6,12
__label__55+,0,3,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,0,0,0,0,0,0,1,0,0,0,0,3
__label__45-54,0,2,1,0,0,1,0,1,0,0,0,0,0
__label__18-24,0,0,0,0,0,0,0,0,0,1,0,1,2
__label__55+,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,0,1,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,15,2,4,5,0,0,0,1,0,0,0,3
__label__25-34,0,42,4,13,0,0,1,1,1,0,0,3,7
__label__25-34,0,3,1,0,1,0,0,0,0,2,0,0,2
__label__55+,0,2,0,0,0,0,0,0,0,0,0,0,0
__label__25-34,4,73,36,16,120,5,5,8,3,12,4,12,134
__label__18-24,0,3,0,0,3,0,0,1,1,0,0,0,7
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,3,0
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__45-54,0,0,1,0,0,0,0,0,0,0,0,1,1
__label__18-24,0,1,1,1,2,0,0,1,0,0,0,1,1
__label__45-54,0,0,1,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,9,11,0,0,0,0,2,0,0,0,0,2
__label__25-34,0,0,0,0,0,0,0,1,0,0,0,0,0
__label__45-54,0,0,0,0,0,0,0,1,0,0,0,0,1
__label__18-24,0,13,0,0,5,0,0,0,0,8,1,1,10
__label__55+,0,5,0,0,0,0,0,0,0,0,0,2,4
__label__45-54,0,3,0,1,0,1,0,0,0,0,0,1,0
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__25-34,3,41,17,7,5,8,0,7,1,0,0,0,32
__label__25-34,0,0,1,0,1,0,0,0,0,0,0,0,0
__label__18-24,0,4,0,2,0,6,0,0,0,7,0,4,5
__label__45-54,0,6,3,0,0,1,0,3,0,0,0,0,0
__label__25-34,0,15,2,3,3,2,0,1,1,0,1,2,9
__label__45-54,0,6,0,0,1,1,0,1,0,0,0,1,4
__label__25-34,1,5,3,1,0,3,0,0,0,0,0,4,2
__label__25-34,1,0,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,5,1,0,1,0,0,2,1,0,1,0,3
__label__18-24,0,1,0,4,0,0,0,0,0,0,0,0,0
__label__18-24,0,7,5,1,0,12,1,2,1,2,0,10,15
__label__25-34,0,4,1,2,1,3,0,2,0,0,0,3,0
__label__18-24,3,2,2,0,2,1,0,0,1,0,14,5,33
__label__18-24,1,2,3,0,2,2,0,1,0,1,8,0,14
__label__25-34,2,47,30,19,10,6,1,2,1,0,0,6,27
__label__45-54,0,0,0,0,0,0,0,0,0,0,1,0,0
__label__55+,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,4,2,0,1,0,0,0,0,0,0,2,1
__label__35-44,0,1,1,0,0,0,0,1,0,1,0,0,0
__label__45-54,0,6,1,0,0,0,0,1,0,0,0,0,0
__label__25-34,1,1,1,4,2,19,1,0,0,0,0,1,1
__label__18-24,2,30,11,13,20,3,1,3,2,0,2,3,34
__label__35-44,0,18,1,0,0,0,0,0,0,0,0,1,3
__label__45-54,0,0,0,0,0,1,0,0,0,0,0,0,0
__label__18-24,0,10,3,3,1,10,0,0,0,0,0,0,16
__label__55+,0,1,0,0,0,0,0,0,0,0,0,1,0
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,1,4,1,0,2,0,0,2,2,0,0,2,6
__label__18-24,0,2,1,0,2,0,0,0,0,0,0,1,3
__label__45-54,0,5,1,1,0,0,0,0,0,5,0,8,21
__label__45-54,0,0,0,1,0,0,0,0,0,0,0,0,0
__label__18-24,0,7,4,0,4,0,0,0,0,1,0,0,5
__label__25-34,1,15,0,9,1,3,0,1,0,1,0,3,5
__label__55+,0,0,0,0,1,0,1,0,0,0,0,2,0
__label__25-34,0,10,2,0,0,0,0,0,0,0,0,1,4
__label__45-54,0,0,1,0,0,0,0,0,0,0,0,1,2
__label__35-44,0,20,4,2,1,2,0,0,0,0,0,2,6
__label__18-24,0,3,0,0,0,12,0,1,0,0,0,3,4
__label__35-44,0,0,2,0,1,2,0,0,0,0,0,2,2
__label__25-34,0,5,2,1,0,0,0,1,0,0,0,0,3
__label__35-44,2,16,1,4,0,17,0,3,2,0,0,3,4
__label__35-44,0,14,2,0,8,1,1,0,1,5,1,2,6
__label__35-44,0,51,5,4,5,4,0,2,0,2,1,0,9
__label__25-34,0,1,0,1,0,0,0,0,0,0,0,0,0
__label__35-44,1,34,9,9,10,4,0,6,1,1,0,2,30
__label__45-54,0,0,0,0,1,0,0,0,0,0,0,0,0
__label__35-44,0,2,0,1,4,0,0,0,1,1,0,0,9
__label__25-34,0,0,0,1,0,0,0,0,0,0,0,1,0
__label__18-24,0,0,2,0,1,2,1,0,0,0,0,1,5
__label__25-34,1,37,19,2,3,3,0,1,0,0,0,4,8
__label__35-44,0,7,2,0,2,1,0,2,0,0,4,4,0
__label__35-44,0,6,2,0,0,3,0,0,0,0,0,0,1
__label__18-24,0,0,0,0,1,0,0,0,0,0,0,0,0
__label__35-44,0,14,5,0,1,1,0,1,0,0,2,2,4
__label__25-34,0,9,0,0,1,2,0,0,0,0,1,1,1
__label__45-54,0,0,1,0,0,0,0,0,0,0,0,0,1
__label__35-44,0,0,0,1,0,0,0,0,0,0,0,0,0
__label__18-24,0,16,6,3,5,0,0,1,1,0,2,0,5
__label__45-54,0,2,0,0,0,0,0,0,0,0,0,1,3
__label__18-24,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__25-34,0,0,1,1,0,0,0,0,0,1,0,0,2
__label__55+,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,5,1,0,0,0,0,0,0,0,0,2,1
__label__18-24,0,0,0,0,2,0,0,0,0,0,0,0,1
__label__45-54,0,8,0,0,1,0,2,2,0,8,0,1,4
__label__35-44,0,5,0,0,0,0,0,0,1,0,1,0,0
__label__18-24,0,17,2,9,4,4,1,0,0,0,5,1,5
__label__45-54,0,3,3,3,0,0,0,2,0,0,0,1,2
__label__25-34,1,6,0,0,0,0,0,1,0,0,0,2,5
__label__35-44,0,2,0,0,0,0,0,0,0,0,0,1,1
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,0,2
__label__25-34,2,0,1,0,0,0,0,0,0,2,0,1,6
__label__25-34,0,2,0,0,3,0,0,0,0,0,0,0,1
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,1,0
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,0,2
__label__35-44,0,2,1,0,0,0,0,1,2,0,0,1,2
__label__35-44,0,1,1,0,3,0,0,0,0,0,0,1,2
__label__35-44,0,13,0,2,1,1,0,2,0,2,0,0,7
__label__18-24,0,12,1,0,0,0,0,0,0,0,0,3,0
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,2,2
__label__18-24,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,2,5,1,3,0,0,0,1,0,0,3,3
__label__18-24,3,4,0,4,1,6,0,1,0,0,2,4,7
__label__35-44,0,7,0,1,3,0,0,1,1,0,0,0,4
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,1,1,1,2,0,0,0,0,0,0,3,1
__label__25-34,0,6,1,0,2,0,0,2,0,0,0,1,1
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,2,3
__label__35-44,1,7,0,0,0,0,0,0,0,0,0,0,0
__label__25-34,1,20,2,0,0,4,0,0,0,1,0,6,2
__label__35-44,0,4,1,5,0,0,0,0,0,0,0,2,2
__label__35-44,2,0,0,0,0,0,1,1,0,1,0,0,6
__label__25-34,0,3,0,3,0,0,0,1,1,0,0,0,2
__label__35-44,0,1,0,0,1,0,0,0,0,0,0,0,0
__label__18-24,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,0,0,0,0,0,0,0,0,2,0,0,0
__label__25-34,1,14,10,2,0,2,0,0,0,1,0,2,4
__label__35-44,0,7,0,0,0,1,0,1,0,0,0,3,2
__label__45-54,0,0,0,1,0,0,0,0,0,0,0,0,0
__label__25-34,0,6,1,0,0,0,0,0,0,0,0,2,3
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__25-34,1,11,3,1,2,0,0,1,0,0,0,1,4
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__25-34,0,2,0,0,0,1,0,0,0,0,0,0,4
__label__18-24,0,26,2,8,0,2,0,3,1,0,0,0,16
__label__35-44,0,1,1,0,3,0,0,0,0,0,0,0,0
__label__35-44,0,2,1,2,0,1,0,0,0,0,0,0,11
__label__25-34,1,6,1,1,0,1,0,0,0,0,0,0,1
__label__18-24,0,3,1,0,0,2,0,0,0,0,0,0,0
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,1,0
__label__25-34,0,2,0,0,0,0,0,0,0,0,0,2,0
__label__55+,28,7,4,1,0,1,0,3,0,1,0,1,18
__label__18-24,0,1,1,0,1,0,0,0,0,0,0,0,2
__label__18-24,0,2,2,1,0,0,0,0,0,0,0,3,1
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__18-24,0,0,0,0,0,0,0,1,0,0,0,0,2
__label__18-24,0,1,1,0,0,0,0,0,0,0,0,1,0
__label__55+,0,3,0,0,0,0,0,0,0,0,0,0,1
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__35-44,0,50,4,1,2,5,2,0,0,0,0,7,6
__label__35-44,0,0,2,0,0,1,0,0,0,0,0,0,0
__label__18-24,0,13,1,1,2,1,1,1,0,0,2,3,2
__label__18-24,0,5,2,0,1,0,1,0,0,0,4,1,5
__label__18-24,0,1,0,0,1,6,0,0,2,0,1,0,7
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,0,2
__label__25-34,0,2,0,0,5,0,0,3,0,1,0,3,4
__label__55+,3,3,1,0,0,4,2,0,0,7,0,0,8
__label__55+,0,1,0,0,1,0,0,0,0,0,0,0,1
__label__18-24,0,2,0,0,0,6,0,0,0,0,1,6,3
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,0,1,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,100,2,13,5,21,2,4,2,1,1,18,25
__label__45-54,1,0,3,0,0,2,0,2,0,0,0,2,2
__label__25-34,0,0,0,0,0,0,0,1,0,0,0,0,2
__label__18-24,0,1,0,1,3,0,0,0,1,2,1,2,2
__label__18-24,0,54,4,1,1,2,0,1,0,0,0,2,8
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,0,0,0,2,0,0,0,0,0,0,0,0
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__18-24,1,3,0,1,1,0,0,2,0,0,0,1,0
__label__18-24,3,13,2,0,1,2,0,0,0,0,4,0,3
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,1,7,1,4,5,0,0,1,0,3,0,1,9
__label__18-24,0,7,0,2,1,0,0,0,0,2,1,1,4
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,3,0,1,1,1,0,0,0,3,0,0,2
__label__18-24,0,3,0,1,1,1,0,1,1,0,0,1,11
__label__45-54,0,0,0,0,1,0,0,0,0,1,0,0,1
__label__25-34,0,5,3,0,2,0,0,1,2,0,2,0,6
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,0,0,0,1,0,0,0,0,0,0,1,1
__label__35-44,1,0,0,0,0,0,0,0,0,0,0,0,1
__label__35-44,0,6,3,0,0,1,0,0,0,0,0,0,3
__label__25-34,0,1,0,1,0,0,0,0,0,0,0,1,1
__label__18-24,0,0,3,0,0,0,0,0,0,0,1,4,2
__label__18-24,2,3,1,0,1,20,0,1,0,0,1,4,2
__label__35-44,0,2,1,1,0,0,0,0,0,0,0,0,0
__label__18-24,0,10,1,1,1,0,0,0,0,1,0,0,5
__label__18-24,0,2,0,0,0,1,0,1,0,1,0,0,1
__label__45-54,1,0,1,0,0,0,0,0,0,9,0,3,2
__label__45-54,0,0,0,1,0,0,0,0,0,0,0,0,0
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,0,1,1,0,1,0,1,0,0,0,1,1
__label__55+,0,0,0,0,0,0,0,2,0,0,0,4,0
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,1,2
__label__25-34,0,5,2,2,0,0,0,0,0,0,0,2,2
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,1,3
__label__45-54,0,0,2,0,1,0,0,1,0,0,0,0,2
__label__25-34,0,2,0,0,1,2,0,1,0,0,0,0,1
__label__18-24,1,4,2,0,2,1,0,1,0,0,3,2,13
__label__35-44,0,19,10,3,3,15,0,4,3,0,0,8,12
__label__55+,0,3,0,0,0,0,0,0,0,0,0,1,14
__label__45-54,0,1,1,2,0,1,0,0,0,0,0,1,0
__label__45-54,0,0,3,0,0,0,0,0,0,0,0,2,2
__label__18-24,2,27,3,3,8,10,0,2,2,1,1,7,11
__label__35-44,0,0,1,0,0,0,0,0,0,1,1,1,3
__label__18-24,8,29,0,6,3,11,1,1,0,0,8,11,16
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,65,27,10,0,6,3,0,5,0,2,0,5,51
__label__18-24,1,0,0,0,2,0,0,0,0,0,0,1,0
__label__18-24,0,0,0,0,2,0,0,0,0,0,0,0,0
__label__18-24,0,1,1,1,4,0,0,0,0,0,0,0,3
__label__45-54,0,12,1,1,3,0,0,1,0,1,0,1,1
__label__55+,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,5,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,0,0,2,0,0,0,0,0,0,0,3,4
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,2,1,0,0,7,0,0,0,0,0,1,3
__label__18-24,0,2,2,0,1,1,0,0,0,0,1,2,1
__label__25-34,0,3,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,2,1,0,7,0,0,0,0,0,0,0,2
__label__35-44,0,9,2,0,0,0,0,0,0,0,0,3,3
__label__45-54,0,9,9,0,2,0,0,2,0,0,0,1,1
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__35-44,3,47,14,9,2,12,5,2,1,3,0,13,29
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,1,0
__label__18-24,0,4,3,1,2,0,0,2,0,0,0,4,5
__label__55+,0,3,0,0,0,1,0,3,0,1,0,2,1
__label__35-44,0,4,0,2,0,1,1,1,0,0,0,0,4
__label__18-24,0,10,5,5,2,3,0,1,0,0,0,3,2
__label__18-24,0,1,1,1,0,2,0,0,0,0,1,1,2
__label__25-34,0,2,0,0,0,0,0,0,0,0,0,0,1
__label__18-24,4,11,1,1,4,9,0,2,0,3,1,10,6
__label__18-24,1,21,1,3,5,0,0,0,2,0,2,5,14
__label__18-24,0,22,3,12,5,1,1,1,1,1,0,9,5
__label__45-54,0,5,1,0,2,0,0,0,0,0,0,1,2
__label__35-44,0,2,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,0,2,0,0,1,0,0,0,0,1,0,0
__label__35-44,2,0,1,0,0,0,0,0,0,1,0,0,0
__label__35-44,0,4,2,0,0,1,0,0,0,0,0,3,0
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,1,0,0,0,1,0,0,0,1,0,0,0,2
__label__55+,0,1,0,1,0,1,0,0,0,0,0,0,0
__label__55+,1,2,1,0,0,0,0,0,0,0,0,0,0
__label__35-44,1,25,7,1,3,2,1,4,0,0,0,4,10
__label__18-24,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__35-44,0,2,1,0,1,0,0,0,0,0,0,0,3
__label__35-44,0,2,0,0,0,0,0,1,0,4,0,0,0
__label__35-44,0,7,7,0,1,4,0,0,0,0,1,0,2
__label__35-44,0,0,2,2,1,0,4,0,0,3,0,0,3
__label__25-34,1,33,10,3,1,1,1,0,0,0,0,0,6
__label__45-54,0,2,2,0,0,1,0,0,0,0,0,5,4
__label__18-24,0,16,4,6,2,1,0,1,0,1,2,1,6
__label__45-54,1,4,48,0,1,15,3,1,0,0,0,0,7
__label__18-24,2,6,0,2,3,5,0,0,0,1,0,3,4
__label__25-34,0,0,1,0,1,1,0,1,0,0,0,0,1
__label__18-24,0,0,0,0,1,0,0,0,0,0,2,0,5
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__55+,0,2,1,0,0,0,0,2,0,0,0,3,12
__label__18-24,0,0,0,0,1,0,0,0,0,0,0,0,0
__label__35-44,2,1,0,0,0,4,0,0,1,0,0,1,4
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__18-24,0,3,0,1,0,0,0,1,0,0,0,0,0
__label__18-24,1,0,0,0,0,0,0,0,0,0,0,0,1
__label__18-24,2,14,0,5,1,15,2,3,0,0,0,5,22
__label__18-24,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__55+,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__45-54,0,0,1,0,1,0,0,0,0,1,0,1,0
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,1,1
__label__55+,0,0,0,0,0,0,0,1,0,0,0,0,1
__label__35-44,1,14,27,2,0,4,0,1,0,1,0,0,6
__label__25-34,3,6,5,3,3,10,0,3,0,0,2,2,19
__label__45-54,0,1,1,0,1,0,0,0,0,0,0,0,1
__label__45-54,0,2,0,0,0,0,0,0,0,0,0,0,1
__label__35-44,0,16,3,4,0,1,0,0,0,0,1,1,4
__label__35-44,0,0,1,0,0,0,0,0,0,0,0,1,4
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,0,1
__label__35-44,0,0,1,0,0,0,0,1,0,0,0,0,1
__label__18-24,0,7,1,0,3,0,0,0,0,0,0,1,4
__label__25-34,5,69,36,25,7,9,1,0,0,1,1,5,27
__label__45-54,0,1,0,1,0,0,0,0,0,1,0,0,0
__label__35-44,0,5,3,1,0,1,0,1,0,0,0,1,3
__label__25-34,1,1,1,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,1,4,1,0,1,0,0,0,1,0,2,0
__label__35-44,1,17,11,0,1,1,0,1,0,0,0,3,3
__label__18-24,0,5,1,0,5,1,0,0,0,0,0,1,4
__label__35-44,0,4,1,0,1,0,0,0,0,0,0,0,4
__label__35-44,0,1,0,0,0,0,0,0,0,0,1,0,0
__label__18-24,0,1,0,0,3,1,0,0,0,1,6,5,5
__label__35-44,0,15,7,4,3,0,0,0,1,0,0,0,3
__label__55+,0,0,1,0,1,1,0,1,0,0,0,0,3
__label__25-34,1,13,3,3,2,2,0,0,0,0,1,4,7
__label__18-24,3,36,5,15,7,38,2,4,1,2,0,6,32
__label__55+,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__18-24,0,3,0,1,6,0,0,0,0,0,0,0,1
__label__18-24,0,3,1,2,0,0,0,0,0,0,1,0,0
__label__25-34,0,2,1,0,0,0,0,1,0,0,0,1,0
__label__45-54,0,1,1,1,1,0,0,0,0,0,0,1,1
__label__35-44,0,16,5,2,1,1,0,0,0,0,0,1,5
__label__18-24,0,8,1,0,0,0,0,0,0,0,0,1,0
__label__18-24,0,5,5,1,2,3,0,0,0,0,0,2,5
__label__18-24,0,0,0,1,0,4,1,1,1,0,3,1,8
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,7,0,0,0,0,0,1,0,0,0,1,3
__label__18-24,0,0,0,0,1,0,0,0,0,0,0,0,0
__label__25-34,0,3,0,8,1,0,1,1,0,0,0,0,8
__label__35-44,0,19,4,1,3,0,0,1,0,0,0,1,3
__label__25-34,0,14,6,1,3,1,0,0,0,3,0,0,10
__label__45-54,0,3,2,1,0,2,0,1,1,1,1,0,2
__label__55+,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__25-34,0,2,3,2,0,0,0,0,0,0,0,0,3
__label__35-44,0,8,3,1,2,3,0,0,0,1,0,2,2
__label__45-54,0,2,2,0,0,0,0,0,0,0,0,0,0
__label__18-24,1,15,3,1,11,2,3,0,0,1,11,3,28
__label__45-54,1,6,4,1,1,0,0,0,0,1,0,1,4
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,2,5,26,0,0,4,0,2,1,0,0,1,23
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,1,1
__label__55+,0,1,9,0,0,1,0,1,0,0,0,0,0
__label__18-24,0,5,2,1,0,0,0,0,0,0,0,0,0
__label__45-54,0,2,2,1,2,0,0,0,0,0,0,0,2
__label__18-24,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,18,0,1,2,0,0,2,0,0,1,1,5
__label__55+,0,1,0,0,1,0,0,1,0,0,2,1,3
__label__35-44,0,3,0,2,0,1,0,0,0,1,0,2,5
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__45-54,0,0,0,0,0,1,0,0,0,0,0,1,1
__label__45-54,1,2,0,0,0,0,0,0,0,1,0,0,0
__label__45-54,0,1,0,0,1,0,0,0,0,0,0,0,0
__label__25-34,0,8,9,0,0,0,1,0,0,0,0,2,1
__label__18-24,2,6,0,0,0,0,0,0,0,0,1,0,8
__label__45-54,0,0,2,0,0,0,0,0,0,0,0,1,0
